Heavy atom count,Decoded SMILES,Connection IDs,Encoded SMILES,Coordination environment
17,S=C(NCc1ccncc1)c1ccccc1,[7],[Li]<-n1ccc(CNC(=S)c2ccccc2)cc1,['N([C])([C])']
17,Oc1ccc(N=Cc2cncc(O)c2)cc1,[9],[Li]<-n1cc(O)cc(C=Nc2ccc(O)cc2)c1,['N([C])([C])']
17,CCN1CCCN=C1c1ncc(C)nc1C,[6],[Li]<-N1=C(c2ncc(C)nc2C)N(CC)CCC1,['N([C])([C])']
17,CCOC(=O)CN=c1c(C)c[cH-]c(C)c1C,[6],[Li]<-N(CC(=O)OCC)=c1c(C)c[cH-]c(C)c1C,['N([C])([C])']
17,C=Cc1cc(C)c(C)p1Sc1ccccc1,[8],[Li]<-p1(Sc2ccccc2)c(C=C)cc(C)c1C,['P([S])([C])([C])']
17,Cc1cccc(O)c1CP(C(C)C)C(C)C,[9],[Li]<-P(Cc1c(C)cccc1O)(C(C)C)C(C)C,['P([C])([C])([C])']
17,Cc1cccc(C(=C[C]N(C)C)N(C)C)c1,[8],[Be]=C(C=C(c1cccc(C)c1)N(C)C)N(C)C,['C_carb([C])([N])']
17,CC(=O)C1(N)N[C]CN1C1CCCC(O)C1,[6],[Be]=C1CN(C2CCCC(O)C2)C(N)(C(C)=O)N1,['C_carb([C])([N])']
17,CC(C)P1(C(C)C)=PCC=C1n1ccnc1,[7],[Li]<-P1=P(C(C)C)(C(C)C)C(n2ccnc2)=CC1,['P([P])([C])']
17,Cc1sccc1C1=C2C=CC=CN2[C]N1C,[13],[Be]=C1N(C)C(c2ccsc2C)=C2C=CC=CN12,['C_carb([N])([N])']
17,c1ccc2cc(Cn3cccn3)ccc2c1,[11],[Li]<-n1cccn1Cc1ccc2ccccc2c1,['N([C])([N])']
17,Cc1cccc(OC(=O)c2cccnc2)c1,[13],[Li]<-n1cccc(C(=O)Oc2cccc(C)c2)c1,['N([C])([C])']
17,Nc1ncccc1CNc1ccccc1Cl,[0],[Li]<-Nc1ncccc1CNc1ccccc1Cl,['N([C])']
17,CC(C)(C)N1[C]NC=C1Nc1ccccc1,[5],[Be]=C1NC=C(Nc2ccccc2)N1C(C)(C)C,['C_carb([N])([N])']
17,COc1ccccc1CNc1ccccn1,[15],[Li]<-n1ccccc1NCc1ccccc1OC,['N([C])([C])']
17,Cc1cccc(C=Cc2ccccc2)[n+]1[O-],[15],[Li]<-[O-][n+]1c(C)cccc1C=Cc1ccccc1,['O([N])']
17,FC(F)P(c1ccccc1)c1ccccc1,[3],[Li]<-P(c1ccccc1)(c1ccccc1)C(F)F,['P([C])([C])([C])']
17,C=C(C)N1[C]N(C(C)C2CCCCC2)C=C1,[4],[Be]=C1N(C(=C)C)C=CN1C(C)C1CCCCC1,['C_carb([N])([N])']
17,CCOCC1=NCC(c2ccc(C)cc2)O1,[5],[Li]<-N1=C(COCC)OC(c2ccc(C)cc2)C1,['N([C])([C])']
17,CC(N)N1CNC(Nc2ccccc2)=C1N,[15],[Li]<-NC1=C(Nc2ccccc2)NCN1C(C)N,['N([C])']
17,Nc1[nH]nc(C(F)(F)F)c1-c1ccccc1,[2],[Li]<-[nH]1nc(C(F)(F)F)c(-c2ccccc2)c1N,['N([N])([C])']
17,C(=NNCc1ccccc1)c1cccnc1,[14],[Li]<-n1cccc(C=NNCc2ccccc2)c1,['N([C])([C])']
17,CC1=NCCC1Nc1ccccc1[N+](=O)[O-],[2],[Li]<-N1=C(C)C(Nc2ccccc2[N+](=O)[O-])CC1,['N([C])([C])']
17,CN(C)P(c1cccc(C#N)c1)C(C)(C)C,[3],[Li]<-P(c1cccc(C#N)c1)(N(C)C)C(C)(C)C,['P([C])([N])([C])']
17,CC(=NCc1ccccc1)c1ncsc1C,[11],[Li]<-n1csc(C)c1C(C)=NCc1ccccc1,['N([C])([C])']
17,Clc1cccc(CNCc2cccnc2)n1,[13],[Li]<-n1cccc(CNCc2cccc(Cl)n2)c1,['N([C])([C])']
17,Cc1cccc(C)c1N1CN[C]C1(N)CO,[11],[Be]=C1NCN(c2c(C)cccc2C)C1(N)CO,['C_carb([N])([C])']
17,CC(C)(C)C1(N)[C]CNC12CC1C=CC2O1,[6],[Be]=C1CNC2(CC3C=CC2O3)C1(N)C(C)(C)C,['C_carb([C])([C])']
17,Cc1cc(C)c(Nc2ccccc2)c(C)c1,[6],[Li]<-N(c1ccccc1)c1c(C)cc(C)cc1C,['N([C])([C])']
17,COc1ccc(N(C)C2CCCCC2)cc1,[6],[Li]<-N(C)(c1ccc(OC)cc1)C1CCCCC1,['N([C])([C])([C])']
17,CC(C)(C)N1[C]N(c2ncncc2O)C=C1,[5],[Be]=C1N(c2ncncc2O)C=CN1C(C)(C)C,['C_carb([N])([N])']
17,CCCN1[C]N(CC(C)=O)c2ccccc21,[4],[Be]=C1N(CCC)c2ccccc2N1CC(C)=O,['C_carb([N])([N])']
17,CC1=C(C)C2(C)CCC1P2c1ccccc1,[9],[Li]<-P1(c2ccccc2)C2CCC1(C)C(C)=C2C,['P([C])([C])([C])']
17,COc1ccccc1N=C1CC(C)(C)C=N1,[15],[Li]<-N1=CC(C)(C)CC1=Nc1ccccc1OC,['N([C])([C])']
17,Cc1ccc2cc3nc(C)ccc3cc2n1,[15],[Li]<-n1c(C)ccc2cc3nc(C)ccc3cc21,['N([C])([C])']
17,CCO[C]Nc1ccc(C(=O)OCC)cc1,[3],[Be]=C(Nc1ccc(C(=O)OCC)cc1)OCC,['C_carb([N])([O])']
17,Cc1cccc(C)c1N[C]C=C[Si](C)(C)C,[9],[Be]=C(C=C[Si](C)(C)C)Nc1c(C)cccc1C,['C_carb([C])([N])']
17,Cc1cccc(C)c1-c1noc(CCP)n1,[9],[Li]<-n1oc(CCP)nc1-c1c(C)cccc1C,['N([O])([C])']
17,O=C(Nc1ccccc1F)c1cccnc1,[14],[Li]<-n1cccc(C(=O)Nc2ccccc2F)c1,['N([C])([C])']
17,COc1ccc(CNc2ccccc2)cn1,[15],[Li]<-n1cc(CNc2ccccc2)ccc1OC,['N([C])([C])']
17,Cc1cnccc1-n1cnc2ccccc21,[9],[Li]<-n1cn(-c2ccncc2C)c2ccccc21,['N([C])([C])']
17,Cc1ccccc1C(C)(O)c1ccccn1,[15],[Li]<-n1ccccc1C(C)(O)c1ccccc1C,['N([C])([C])']
17,c1ccc2cc(-c3ccncc3)ccc2c1,[9],[Li]<-n1ccc(-c2ccc3ccccc3c2)cc1,['N([C])([C])']
17,CP(Oc1ccccc1I)c1ccccc1,[1],[Li]<-P(C)(Oc1ccccc1I)c1ccccc1,['P([C])([O])([C])']
17,COc1cccc(COP(C)C(C)(C)C)c1,[9],[Li]<-P(C)(OCc1cccc(OC)c1)C(C)(C)C,['P([C])([O])([C])']
17,NC1(c2ccccc2)[C]NC2(CCCC2)O1,[8],[Be]=C1NC2(CCCC2)OC1(N)c1ccccc1,['C_carb([N])([C])']
17,Cc1ccccc1NC(=O)c1cccnc1,[14],[Li]<-n1cccc(C(=O)Nc2ccccc2C)c1,['N([C])([C])']
17,COc1ccccc1C=Cc1ccccn1,[15],[Li]<-n1ccccc1C=Cc1ccccc1OC,['N([C])([C])']
17,Cc1cc(C=NN=Cc2ccccc2)c[nH]1,[5],[Li]<-N(=Cc1c[nH]c(C)c1)N=Cc1ccccc1,['N([C])([N])']
17,Cc1cccc(N2[C]Nc3ccccc32)c1,[7],[Be]=C1Nc2ccccc2N1c1cccc(C)c1,['C_carb([N])([N])']
17,CC(C)(C)NP(c1ccccc1)C(C)(C)C,[5],[Li]<-P(NC(C)(C)C)(c1ccccc1)C(C)(C)C,['P([N])([C])([C])']
17,CC(=NCn1cc(C)cn1)c1ccncc1,[13],[Li]<-n1ccc(C(C)=NCn2cc(C)cn2)cc1,['N([C])([C])']
17,Cc1cc(CNCc2ccsc2)ccc1F,[5],[Li]<-N(Cc1ccsc1)Cc1ccc(F)c(C)c1,['N([C])([C])']
17,CN(C)C(=O)CN1[C]N(C)c2ccccc21,[7],[Be]=C1N(C)c2ccccc2N1CC(=O)N(C)C,['C_carb([N])([N])']
17,c1ccc(Cn2ncc3ccccc32)cc1,[6],[Li]<-n1cc2ccccc2n1Cc1ccccc1,['N([C])([N])']
17,CN1[C]N(C)C(c2ccc([N+](=O)[O-])cc2)=N1,[2],[Be]=C1N(C)N=C(c2ccc([N+](=O)[O-])cc2)N1C,['C_carb([N])([N])']
17,CP(N1CCCC1)N1CCc2ccccc21,[1],[Li]<-P(C)(N1CCCC1)N1CCc2ccccc21,['P([C])([N])([N])']
17,CC#CP(Pc1ccc(C)c(C)c1)C(C)C,[3],[Li]<-P(C#CC)(Pc1ccc(C)c(C)c1)C(C)C,['P([C])([P])([C])']
17,CC1=CC2CC(C=O)C1P2c1ccccc1,[9],[Li]<-P1(c2ccccc2)C2C=C(C)C1C(C=O)C2,['P([C])([C])([C])']
17,C=CCN1[C]N(c2cc(OC)ccn2)C=C1,[4],[Be]=C1N(CC=C)C=CN1c1cc(OC)ccn1,['C_carb([N])([N])']
17,COC(=O)c1ccccc1Cn1ccnc1,[14],[Li]<-n1ccn(Cc2ccccc2C(=O)OC)c1,['N([C])([C])']
17,Cc1cnccc1-n1nnc2ccccc21,[8],[Li]<-n1nc2ccccc2n1-c1ccncc1C,['N([N])([N])']
17,CC1=C(C)C(C)(PN2CCCC2)C(C)=C1C,[6],[Li]<-P(N1CCCC1)C1(C)C(C)=C(C)C(C)=C1C,['P([N])([C])']
17,Cc1cc(N2[C]NC(F)=C2F)cc(C)c1C,[5],[Be]=C1NC(F)=C(F)N1c1cc(C)c(C)c(C)c1,['C_carb([N])([N])']
17,Cc1[nH]ncc1-c1cccc2ccccc12,[2],[Li]<-[nH]1ncc(-c2cccc3ccccc23)c1C,['N([N])([C])']
17,CC(=NP(C(C)C)C(C)C)c1ccccn1,[3],[Li]<-P(N=C(C)c1ccccn1)(C(C)C)C(C)C,['P([N])([C])([C])']
17,Cc1ccc(N2[C]N(C(C)(C)C)C=C2)cc1,[6],[Be]=C1N(c2ccc(C)cc2)C=CN1C(C)(C)C,['C_carb([N])([N])']
17,CC(=O)C1=CC(=C(C)C)P1c1ccccc1,[9],[Li]<-P1(c2ccccc2)C(C(C)=O)=CC1=C(C)C,['P([C])([C])([C])']
17,CC(C)=Nc1c(C(C)C)cccc1C(C)C,[3],[Li]<-N(=C(C)C)c1c(C(C)C)cccc1C(C)C,['N([C])([C])']
17,C[Si](C)(C)C(p1ncnc1C#N)[Si](C)(C)C,[5],[Li]<-p1(C([Si](C)(C)C)[Si](C)(C)C)ncnc1C#N,['P([C])([N])([C])']
17,CC1CC(C(C)C)CC(N2C[C]N(C)C2)C1,[11],[Be]=C1CN(C2CC(C)CC(C(C)C)C2)CN1C,['C_carb([C])([N])']
17,CC(C)=C1CN2CCN3CCN1CP(C3)C2,[13],[Li]<-P12CN3CCN(CC(=C(C)C)N(CC3)C1)C2,['P([C])([C])([C])']
17,COC(=O)CN1CNC=C1c1ccccn1,[15],[Li]<-n1ccccc1C1=CNCN1CC(=O)OC,['N([C])([C])']
17,CC(N[C]c1ccccc1)c1ccccc1,[3],[Be]=C(NC(C)c1ccccc1)c1ccccc1,['C_carb([N])([C])']
17,CCO[C]c1ccc(-c2ccccc2)cc1,[3],[Be]=C(OCC)c1ccc(-c2ccccc2)cc1,['C_carb([O])([C])']
17,CCO[C]N1C(=O)CCC1c1ccccc1,[3],[Be]=C(OCC)N1C(=O)CCC1c1ccccc1,['C_carb([O])([N])']
17,[C]1N(Cc2ccccc2)CC2CCCCN12,[0],[Be]=C1N(Cc2ccccc2)CC2CCCCN12,['C_carb([N])([N])']
17,Cc1ccccc1[N+]([O-])=Cc1ccccn1,[15],[Li]<-n1ccccc1C=[N+]([O-])c1ccccc1C,['N([C])([C])']
17,CC(=Nc1ccccc1C)c1ccccn1,[15],[Li]<-n1ccccc1C(C)=Nc1ccccc1C,['N([C])([C])']
17,CC(C)N1[C]N(Cc2ccccc2Cl)C=C1,[4],[Be]=C1N(Cc2ccccc2Cl)C=CN1C(C)C,['C_carb([N])([N])']
17,CC(C)n1ccn(Cc2ccccc2)c1=S,[15],[Li]<-S=c1n(Cc2ccccc2)ccn1C(C)C,['S([C])']
17,Cc1ccc(C)c(NCc2ccsc2)c1C,[7],[Li]<-N(Cc1ccsc1)c1c(C)ccc(C)c1C,['N([C])([C])']
17,CN(C)C12C=CC3C=NP1C2(C(C)(C)C)C3,[9],[Li]<-P12N=CC3C=CC1(N(C)C)C2(C(C)(C)C)C3,['P([N])([C])([C])']
17,Cc1cccc(N=Nc2cccc(N)n2)c1,[14],[Li]<-n1c(N)cccc1N=Nc1cccc(C)c1,['N([C])([C])']
17,NN(C(=O)c1cccnc1)c1ccccc1,[8],[Li]<-n1cccc(C(=O)N(N)c2ccccc2)c1,['N([C])([C])']
17,CC(C)N1C2(CCCC2)N[C]C1(N)C(C)C,[10],[Be]=C1NC2(CCCC2)N(C(C)C)C1(N)C(C)C,['C_carb([N])([C])']
17,CC1CC2CC1c1nc3cccnc3nc12,[7],[Li]<-n1c2c(nc3ncccc31)C1CC(C)C2C1,['N([C])([C])']
17,Cc1ccc(C=Nc2ccncc2C)cc1,[10],[Li]<-n1ccc(N=Cc2ccc(C)cc2)c(C)c1,['N([C])([C])']
17,CC(C)N1C=C(C#N)c2ccccc2CC1,[7],[Li]<-N#CC1=CN(C(C)C)CCc2ccccc21,['N([C])']
17,c1ccc(-n2nncc2-n2ccnc2)cc1,[12],[Li]<-n1ccn(-c2cnnn2-c2ccccc2)c1,['N([C])([C])']
17,Cc1ccc([C]N2CCOCC2)c(C)c1C,[5],[Be]=C(c1ccc(C)c(C)c1C)N1CCOCC1,['C_carb([C])([N])']
17,NC1C=NC2(C=CC(c3ccccc3)C2)N1,[15],[Li]<-N1C(N)C=NC12C=CC(c1ccccc1)C2,['N([C])([C])']
17,[C]1OC=C2CCC=CC2=C1c1ccccc1,[0],[Be]=C1OC=C2CCC=CC2=C1c1ccccc1,['C_carb([O])([C])']
17,CN(C)P(c1ccccc1)c1ccccn1,[3],[Li]<-P(c1ccccc1)(c1ccccn1)N(C)C,['P([C])([C])([N])']
17,C1=NC(c2ccccc2)Cc2ccccc21,[1],[Li]<-N1=Cc2ccccc2CC1c1ccccc1,['N([C])([C])']
17,Cc1cn(-c2cccc3ccccc23)cn1,[15],[Li]<-n1cn(-c2cccc3ccccc23)cc1C,['N([C])([C])']
17,CC1=CNC(=N)N(c2cccc(C)c2C)C1,[5],[Li]<-N=C1NC=C(C)CN1c1cccc(C)c1C,['N([C])']
17,C=CCN1[C]N(c2ccccc2OC)C=C1,[4],[Be]=C1N(CC=C)C=CN1c1ccccc1OC,['C_carb([N])([N])']
17,Cc1cc(C)c(N[C]NC(C)(C)C)c(C)c1,[7],[Be]=C(Nc1c(C)cc(C)cc1C)NC(C)(C)C,['C_carb([N])([N])']
17,CCN1[C]N(c2nc3ccccc3s2)C=C1,[3],[Be]=C1N(CC)C=CN1c1nc2ccccc2s1,['C_carb([N])([N])']
17,CC(C)(C)P(c1ccccc1)N1CCCC1,[4],[Li]<-P(c1ccccc1)(N1CCCC1)C(C)(C)C,['P([C])([N])([C])']
17,CC(=NP(C(C)C)C(C)C)c1ccccc1,[3],[Li]<-P(N=C(C)c1ccccc1)(C(C)C)C(C)C,['P([N])([C])([C])']
17,Cc1ccc(C)c(OCn2ccnc2)c1C,[12],[Li]<-n1ccn(COc2c(C)ccc(C)c2C)c1,['N([C])([C])']
17,CC1(C)CCC2CC1(c1cnccc1Cl)C2,[10],[Li]<-n1ccc(Cl)c(C23CC(CCC2(C)C)C3)c1,['N([C])([C])']
17,FC(F)(F)C1CN(Cc2ccccc2)C=N1,[15],[Li]<-N1=CN(Cc2ccccc2)CC1C(F)(F)F,['N([C])([C])']
17,CCC(C)N1[C]N(c2cccc(N)c2)C=C1,[5],[Be]=C1N(c2cccc(N)c2)C=CN1C(C)CC,['C_carb([N])([N])']
17,COC(=O)c1cc(NPC)cc(C(C)C)c1,[8],[Li]<-P(C)Nc1cc(C(=O)OC)cc(C(C)C)c1,['P([C])([N])']
17,CC1=C(C)C23C=CC=CC2(C=C1)N[C]N3C,[13],[Be]=C1NC23C=CC=CC2(C(C)=C(C)C=C3)N1C,['C_carb([N])([N])']
17,CN1[C]NC(N)=C1c1cscc1[Si](C)(C)C,[2],[Be]=C1NC(N)=C(c2cscc2[Si](C)(C)C)N1C,['C_carb([N])([N])']
17,Cc1cc(C)cc(N2CNC(=O)C(=S)C2)c1,[13],[Li]<-S=C1CN(c2cc(C)cc(C)c2)CNC1=O,['S([C])']
17,Cn1nc2c(c1-c1ccccc1)CCCC2,[2],[Li]<-n1c2c(c(-c3ccccc3)n1C)CCCC2,['N([C])([N])']
17,CC(C)(C)C(=N)Cc1ccc(N([O-])[O-])cc1,[5],[Li]<-N=C(Cc1ccc(N([O-])[O-])cc1)C(C)(C)C,['N([C])']
17,Cc1cnc2cc3c(P)ccnc3cc2c1,[11],[Li]<-n1ccc(P)c2cc3ncc(C)cc3cc21,['N([C])([C])']
17,S=C(Nc1ccccc1)Nc1cccnc1,[0],[Li]<-S=C(Nc1ccccc1)Nc1cccnc1,['S([C])']
17,COc1cccc([As](C)c2ccccc2)c1,[7],[Li]<-[As](C)(c1ccccc1)c1cccc(OC)c1,['As([C])([C])([C])']
17,CCOC1CC(C(C)=Cc2ccccc2)=N1,[15],[Li]<-N1=C(C(C)=Cc2ccccc2)CC1OCC,['N([C])([C])']
17,CC1=CC2C(Br)CC1(C)P2c1ccccc1,[9],[Li]<-P1(c2ccccc2)C2C=C(C)C1(C)CC2Br,['P([C])([C])([C])']
17,CNC(=S)C(F)=C(c1ccccc1)N(C)C,[3],[Li]<-S=C(NC)C(F)=C(c1ccccc1)N(C)C,['S([C])']
17,[C](NCc1cccnc1)Nc1ccccc1,[0],[Be]=C(NCc1cccnc1)Nc1ccccc1,['C_carb([N])([N])']
17,CCOc1ncncc1N1[C]N(CC)C=C1,[10],[Be]=C1N(CC)C=CN1c1cncnc1OCC,['C_carb([N])([N])']
17,CCO[C]c1ccccc1-c1cc(N)c[nH]1,[3],[Be]=C(OCC)c1ccccc1-c1cc(N)c[nH]1,['C_carb([O])([C])']
17,CC1(C)C2CCC(CN3C=NCCC3)C1C2,[10],[Li]<-N1=CN(CC2CCC3CC2C3(C)C)CCC1,['N([C])([C])']
17,CCOP(c1ccc(C#N)cc1)C(C)(C)C,[3],[Li]<-P(OCC)(c1ccc(C#N)cc1)C(C)(C)C,['P([O])([C])([C])']
17,CN1[C]ON(C(C)(C)C)C1c1ccccc1,[2],[Be]=C1ON(C(C)(C)C)C(c2ccccc2)N1C,['C_carb([O])([N])']
17,FC(F)(F)c1cccc(-c2cccnc2)c1,[13],[Li]<-n1cccc(-c2cccc(C(F)(F)F)c2)c1,['N([C])([C])']
17,CC(O)P(c1ccccc1)c1ccccc1,[3],[Li]<-P(c1ccccc1)(c1ccccc1)C(C)O,['P([C])([C])([C])']
17,CC(C)N1[C]C2(CCCCC2)N(C(C)C)C1,[4],[Be]=C1N(C(C)C)CN(C(C)C)C12CCCCC2,['C_carb([N])([C])']
17,CC(C)(O)C1(N)[C]NCN1c1ccccc1,[6],[Be]=C1NCN(c2ccccc2)C1(N)C(C)(C)O,['C_carb([N])([C])']
17,CC1CC2(C)C=CC1(C)P2c1ccccc1,[9],[Li]<-P1(c2ccccc2)C2(C)C=CC1(C)C(C)C2,['P([C])([C])([C])']
17,CC(=O)OP(c1ccc(C)cc1)C(C)(C)C,[4],[Li]<-P(OC(C)=O)(c1ccc(C)cc1)C(C)(C)C,['P([O])([C])([C])']
17,CCN1[C]N(CC)C(C(O)C(O)C(C)C)=C1,[3],[Be]=C1N(CC)C=C(C(O)C(O)C(C)C)N1CC,['C_carb([N])([N])']
17,C=CC1CC2C=C(C)C1P2c1ccccc1,[9],[Li]<-P1(c2ccccc2)C2C=C(C)C1C(C=C)C2,['P([C])([C])([C])']
17,C=C(C)c1cccc(Cc2ccccc2)n1,[15],[Li]<-n1c(Cc2ccccc2)cccc1C(=C)C,['N([C])([C])']
17,C[Si](C)(C)C(POCC(F)(F)F)[Si](C)(C)C,[5],[Li]<-P(OCC(F)(F)F)C([Si](C)(C)C)[Si](C)(C)C,['P([O])([C])']
17,Cc1n[nH]cc1N=Nc1ccc(C#N)cc1,[3],[Li]<-[nH]1cc(N=Nc2ccc(C#N)cc2)c(C)n1,['N([C])([N])']
17,CN=C(C)C(C)N1[C]N(C)c2ccccc21,[7],[Be]=C1N(C)c2ccccc2N1C(C)C(C)=NC,['C_carb([N])([N])']
17,CC(CN)(c1ccccc1)c1ccccc1,[3],[Li]<-NCC(C)(c1ccccc1)c1ccccc1,['N([C])']
17,C=C1C(C(C)(C)C)N=CP1c1ccccc1,[9],[Li]<-P1(c2ccccc2)C=NC(C(C)(C)C)C1=C,['P([C])([C])([C])']
17,CC(=O)NN=Cc1cc2ncccc2cn1,[9],[Li]<-n1cccc2cnc(C=NNC(C)=O)cc21,['N([C])([C])']
17,FC(F)(F)c1cc(C(F)(F)C(F)(F)F)n[nH]1,[15],[Li]<-[nH]1nc(C(F)(F)C(F)(F)F)cc1C(F)(F)F,['N([N])([C])']
17,COC(=O)c1ccc(N2[C]NC(N)=C2)cc1,[9],[Be]=C1NC(N)=CN1c1ccc(C(=O)OC)cc1,['C_carb([N])([N])']
17,CCO[C]C1C=CNC=C1c1ccccc1,[3],[Be]=C(OCC)C1C=CNC=C1c1ccccc1,['C_carb([O])([C])']
17,CO[C]N(Cc1ccccc1OC)C(C)C,[2],[Be]=C(OC)N(Cc1ccccc1OC)C(C)C,['C_carb([O])([N])']
17,COc1ccc(-c2cccc(CN)n2)cc1,[12],[Li]<-NCc1cccc(-c2ccc(OC)cc2)n1,['N([C])']
17,CC(C)(O)CN1[C]N(C2CCCCC2)C=C1,[6],[Be]=C1N(CC(C)(C)O)C=CN1C1CCCCC1,['C_carb([N])([N])']
17,CC(C)(C)C(=O)c1c(N)pc2ccccn12,[9],[Li]<-p1c(N)c(C(=O)C(C)(C)C)n2ccccc21,['P([C])([C])']
17,Cc1cc(C)cc(N[C]c2ccccc2)c1,[8],[Be]=C(Nc1cc(C)cc(C)c1)c1ccccc1,['C_carb([N])([C])']
17,Cc1scnc1N1CC(=O)c2ccccc21,[4],[Li]<-n1csc(C)c1N1CC(=O)c2ccccc21,['N([C])([C])']
17,CC(=NCn1ccnc1N)c1ccccn1,[15],[Li]<-n1ccccc1C(C)=NCn1ccnc1N,['N([C])([C])']
17,CC(C)(C)n1ccn(-c2ccccc2)c1=S,[15],[Li]<-S=c1n(-c2ccccc2)ccn1C(C)(C)C,['S([C])']
17,COc1cccc(N=Cc2cccnc2)c1,[13],[Li]<-n1cccc(C=Nc2cccc(OC)c2)c1,['N([C])([C])']
17,CC(N=Cc1cccnc1)c1ccccc1,[2],[Li]<-N(=Cc1cccnc1)C(C)c1ccccc1,['N([C])([C])']
17,Cc1cccc(C(F)(F)C#N)c1C(F)(F)F,[10],[Li]<-N#CC(F)(F)c1cccc(C)c1C(F)(F)F,['N([C])']
17,Cc1cc(CN(C)NC(C)C)cc(C)c1C,[5],[Li]<-N(C)(Cc1cc(C)c(C)c(C)c1)NC(C)C,['N([C])([C])([N])']
17,Cc1cccc(C)c1N1[C]N(C(C)C)C=C1,[9],[Be]=C1N(c2c(C)cccc2C)C=CN1C(C)C,['C_carb([N])([N])']
17,CC(=O)c1ccc(N=Nc2ncc[nH]2)cc1,[10],[Li]<-n1cc[nH]c1N=Nc1ccc(C(C)=O)cc1,['N([C])([C])']
17,C=CP(=S)(c1ccccc1)c1ccccc1,[3],[Li]<-S=P(C=C)(c1ccccc1)c1ccccc1,['S([P])']
17,O=C(NCc1ccccn1)c1ccccn1,[15],[Li]<-n1ccccc1C(=O)NCc1ccccn1,['N([C])([C])']
17,CC(C)CN1[C]NC(c2ccncc2)=C1N,[5],[Be]=C1NC(c2ccncc2)=C(N)N1CC(C)C,['C_carb([N])([N])']
17,Cc1cncc(N=Nc2cccc(O)c2)c1,[3],[Li]<-n1cc(C)cc(N=Nc2cccc(O)c2)c1,['N([C])([C])']
17,Cc1ccc(-n2c(N)c[nH]c2=S)c(C)c1C,[11],[Li]<-S=c1[nH]cc(N)n1-c1ccc(C)c(C)c1C,['S([C])']
17,Cc1cc(-c2cpcc(Br)c2)cc(C)c1C,[6],[Li]<-p1cc(Br)cc(-c2cc(C)c(C)c(C)c2)c1,['P([C])([C])']
17,COC(=O)Cc1cc(=S)oc2ccccc12,[8],[Li]<-S=c1cc(CC(=O)OC)c2ccccc2o1,['S([C])']
17,COC(=O)C1(C)CN(ON)C([SiH3])([SiH](C)C)C1,[9],[Li]<-NON1CC(C)(C(=O)OC)CC1([SiH3])[SiH](C)C,['N([O])']
17,CC(C)(C)P(CN1CCCCC1)C(C)(C)C,[4],[Li]<-P(CN1CCCCC1)(C(C)(C)C)C(C)(C)C,['P([C])([C])([C])']
17,Fc1ccc(O[C]N2CCCCC2)c(F)c1,[6],[Be]=C(Oc1ccc(F)cc1F)N1CCCCC1,['C_carb([O])([N])']
17,CC1(C)CN(C(C)(C)C)[C]c2ccccc21,[9],[Be]=C1c2ccccc2C(C)(C)CN1C(C)(C)C,['C_carb([C])([N])']
17,Cc1ccccc1-c1cccc(C(C)C)n1,[15],[Li]<-n1c(-c2ccccc2C)cccc1C(C)C,['N([C])([C])']
17,Cc1cccnc1N1Cc2ccccc2C1,[5],[Li]<-n1cccc(C)c1N1Cc2ccccc2C1,['N([C])([C])']
17,CCn1c(-c2nccs2)nc2ccccc21,[9],[Li]<-n1c(-c2nccs2)n(CC)c2ccccc21,['N([C])([C])']
17,CC1(C)COC(N2COc3ccccc32)=N1,[15],[Li]<-N1=C(N2COc3ccccc32)OCC1(C)C,['N([C])([C])']
17,C[Si](C)(C)C(PCc1ccsc1)[Si](C)(C)C,[5],[Li]<-P(Cc1ccsc1)C([Si](C)(C)C)[Si](C)(C)C,['P([C])([C])']
17,COc1ccc(Cn2ccn(C)c2=N)cc1,[13],[Li]<-N=c1n(C)ccn1Cc1ccc(OC)cc1,['N([C])']
17,O=C(Nc1ncccn1)c1ccccc1F,[4],[Li]<-n1cccnc1NC(=O)c1ccccc1F,['N([C])([C])']
17,OCC12CCCCC1(n1ccnc1)COC2,[11],[Li]<-n1ccn(C23CCCCC2(CO)COC3)c1,['N([C])([C])']
17,CC(C)(Sc1ccccc1)N1[C]NC=C1N,[11],[Be]=C1NC=C(N)N1C(C)(C)Sc1ccccc1,['C_carb([N])([N])']
17,[C]1Sc2ccccc2N1Cc1ccccc1,[0],[Be]=C1Sc2ccccc2N1Cc1ccccc1,['C_carb([S])([N])']
17,CCOC1=NC(=Cc2ccccc2)C1C#N,[4],[Li]<-N1=C(OCC)C(C#N)C1=Cc1ccccc1,['N([C])([C])']
17,Fc1ccc(-c2ccn(C(F)(F)F)n2)cc1,[13],[Li]<-n1c(-c2ccc(F)cc2)ccn1C(F)(F)F,['N([C])([N])']
17,CCOC(=O)CN1[C]N(CC(C)(C)O)C=C1,[7],[Be]=C1N(CC(=O)OCC)C=CN1CC(C)(C)O,['C_carb([N])([N])']
17,COCCOPC1(C)C(C)=C(C)C(C)=C1C,[5],[Li]<-P(OCCOC)C1(C)C(C)=C(C)C(C)=C1C,['P([O])([C])']
17,CO[C]Nc1c(C(C)C)cccc1C(C)C,[2],[Be]=C(Nc1c(C(C)C)cccc1C(C)C)OC,['C_carb([N])([O])']
17,COc1ccc(Cn2ccn(C)c2=S)nc1,[13],[Li]<-S=c1n(C)ccn1Cc1ccc(OC)cn1,['S([C])']
