Ligand ID,Heavy atom count,Canonical SMILES,Connection IDs,Enriched SMILES,Coordination environment
uncond_mono-min15k-2854,11,C=C(CN)c1ccccc1,[3],[Li]<-NCC(=C)c1ccccc1,['N([C])']
uncond_mono-min15k-2855,11,CC(=O)NN=C(C)C(C)C,[4],[Li]<-N(NC(C)=O)=C(C)C(C)C,['N([N])([C])']
uncond_mono-min15k-2856,11,CCc1c(C)c(C)cp1O,[8],[Li]<-p1(O)cc(C)c(C)c1CC,['P([O])([C])([C])']
uncond_mono-min15k-2857,11,CC(C)=Nc1cnccn1,[9],[Li]<-n1ccncc1N=C(C)C,['N([C])([C])']
uncond_mono-min15k-2858,11,S=Cc1cccc(Cl)c1Cl,[0],[Li]<-S=Cc1cccc(Cl)c1Cl,['S([C])']
uncond_mono-min15k-2859,11,CC(=NO)c1ccncc1,[7],[Li]<-n1ccc(C(C)=NO)cc1,['N([C])([C])']
uncond_mono-min15k-2860,11,Clc1cncc2c1CNC2,[3],[Li]<-n1cc(Cl)c2c(c1)CNC2,['N([C])([C])']
uncond_mono-min15k-2861,11,CC(=O)c1cccnc1N,[9],[Li]<-Nc1ncccc1C(C)=O,['N([C])']
uncond_mono-min15k-2862,11,CCN(CC)c1ccon1,[9],[Li]<-n1occc1N(CC)CC,['N([O])([C])']
uncond_mono-min15k-2863,11,CC1CP1c1ccccc1,[3],[Li]<-P1(c2ccccc2)CC1C,['P([C])([C])([C])']
uncond_mono-min15k-2864,11,NC1CCCCC1C(=O)O,[0],[Li]<-NC1CCCCC1C(=O)O,['N([C])']
uncond_mono-min15k-2865,11,COCCN[C]C=C(C)C,[5],[Be]=C(C=C(C)C)NCCOC,['C_carb([C])([N])']
uncond_mono-min15k-2866,11,CC(=N)C1=CC2CCC1C2,[2],[Li]<-N=C(C)C1=CC2CCC1C2,['N([C])']
uncond_mono-min15k-2867,11,CC(CN)N1CCOCC1,[3],[Li]<-NCC(C)N1CCOCC1,['N([C])']
uncond_mono-min15k-2868,11,C=Cc1cccc(CN)c1,[8],[Li]<-NCc1cccc(C=C)c1,['N([C])']
uncond_mono-min15k-2869,11,CC(C)CPCC(F)(F)F,[4],[Li]<-P(CC(C)C)CC(F)(F)F,['P([C])([C])']
uncond_mono-min15k-2870,11,FC(F)(F)C1=CNCC=C1,[6],[Li]<-N1C=C(C(F)(F)F)C=CC1,['N([C])([C])']
uncond_mono-min15k-2871,11,CC(C)(C)P1OC12CCC2,[4],[Li]<-P1(C(C)(C)C)OC12CCC2,['P([C])([O])([C])']
uncond_mono-min15k-2872,11,Cc1nn(C)c(=S)[nH]c1=O,[6],[Li]<-S=c1[nH]c(=O)c(C)nn1C,['S([C])']
uncond_mono-min15k-2873,11,Nc1ccc(C(=O)O)nc1,[0],[Li]<-Nc1ccc(C(=O)O)nc1,['N([C])']
uncond_mono-min15k-2874,11,CO[C]C1=C(C)C(C)C1C,[2],[Be]=C(OC)C1=C(C)C(C)C1C,['C_carb([O])([C])']
uncond_mono-min15k-2875,11,CCN([C]NC(C)O)CC,[3],[Be]=C(NC(C)O)N(CC)CC,['C_carb([N])([N])']
uncond_mono-min15k-2876,11,CN1[C]C=CC2=C1OCO2,[2],[Be]=C1C=CC2=C(OCO2)N1C,['C_carb([C])([N])']
uncond_mono-min15k-2877,11,Clc1ccc2nccn2c1,[5],[Li]<-n1ccn2cc(Cl)ccc21,['N([C])([C])']
uncond_mono-min15k-2878,11,Cc1nc2ccccc2[nH]1,[9],[Li]<-[nH]1c(C)nc2ccccc21,['N([C])([C])']
uncond_mono-min15k-2879,11,CC1(c2ccccc2)CN1,[9],[Li]<-N1CC1(C)c1ccccc1,['N([C])([C])']
uncond_mono-min15k-2880,11,N#Cc1ccc(CN)cc1,[7],[Li]<-NCc1ccc(C#N)cc1,['N([C])']
uncond_mono-min15k-2881,11,CC(C)c1cccc[n+]1[O-],[9],[Li]<-[O-][n+]1ccccc1C(C)C,['O([N])']
uncond_mono-min15k-2882,11,CC(C)(C)N1C[C]NC1N,[6],[Be]=C1CN(C(C)(C)C)C(N)N1,['C_carb([C])([N])']
uncond_mono-min15k-2883,11,C=C(O)c1cncc(C)n1,[5],[Li]<-n1cc(C)nc(C(=C)O)c1,['N([C])([C])']
uncond_mono-min15k-2884,11,CCCCn1cc[nH]c1=S,[9],[Li]<-S=c1[nH]ccn1CCCC,['S([C])']
uncond_mono-min15k-2885,11,CCN1[C]N(C(C)Br)C=C1,[3],[Be]=C1N(CC)C=CN1C(C)Br,['C_carb([N])([N])']
uncond_mono-min15k-2886,11,Nc1cccnc1C(N)N,[5],[Li]<-n1cccc(N)c1C(N)N,['N([C])([C])']
uncond_mono-min15k-2887,11,CN1[C]Oc2ccccc21,[2],[Be]=C1Oc2ccccc2N1C,['C_carb([O])([N])']
uncond_mono-min15k-2888,11,CC(C)=Cc1ccccn1,[9],[Li]<-n1ccccc1C=C(C)C,['N([C])([C])']
uncond_mono-min15k-2889,11,CC(=N)N1CCCNCC1,[7],[Li]<-N1CCCN(C(C)=N)CC1,['N([C])([C])']
uncond_mono-min15k-2890,11,CC(=O)Cn1nnc(C)n1,[9],[Li]<-n1c(C)nnn1CC(C)=O,['N([C])([N])']
uncond_mono-min15k-2891,11,[O-][N+]([O-])=Cc1cccnc1,[8],[Li]<-n1cccc(C=[N+]([O-])[O-])c1,['N([C])([C])']
uncond_mono-min15k-2892,11,COc1ccccc1C=N,[9],[Li]<-N=Cc1ccccc1OC,['N([C])']
uncond_mono-min15k-2893,11,CC(C)(C)[C]CC(C)(C)C,[4],[Be]=C(CC(C)(C)C)C(C)(C)C,['C_carb([C])([C])']
uncond_mono-min15k-2894,11,CC(=NN)c1ccccc1,[2],[Li]<-N(N)=C(C)c1ccccc1,['N([N])([C])']
uncond_mono-min15k-2895,11,COc1cc(=O)[nH]c(=N)[nH]1,[8],[Li]<-N=c1[nH]c(OC)cc(=O)[nH]1,['N([C])']
uncond_mono-min15k-2896,11,C=Cc1ccccc1CN,[9],[Li]<-NCc1ccccc1C=C,['N([C])']
uncond_mono-min15k-2897,11,NC(=S)Nc1ccncn1,[2],[Li]<-S=C(N)Nc1ccncn1,['S([C])']
uncond_mono-min15k-2898,11,CCn1cncc1[N+](=O)[O-],[4],[Li]<-n1cc([N+](=O)[O-])n(CC)c1,['N([C])([C])']
uncond_mono-min15k-2899,11,CC(=S)NCc1ccoc1,[2],[Li]<-S=C(C)NCc1ccoc1,['S([C])']
uncond_mono-min15k-2900,11,CC(=O)c1ccccc1N,[9],[Li]<-Nc1ccccc1C(C)=O,['N([C])']
uncond_mono-min15k-2901,11,COC1CCC2C(C1)P2F,[8],[Li]<-P1(F)C2CCC(OC)CC21,['P([F])([C])([C])']
uncond_mono-min15k-2902,11,CNC(C)=NC(=S)N(C)C,[6],[Li]<-S=C(N=C(C)NC)N(C)C,['S([C])']
uncond_mono-min15k-2903,11,CC(N)=NCc1ccsc1,[3],[Li]<-N(Cc1ccsc1)=C(C)N,['N([C])([C])']
uncond_mono-min15k-2904,11,CC(C)Cc1cccnc1,[8],[Li]<-n1cccc(CC(C)C)c1,['N([C])([C])']
uncond_mono-min15k-2905,11,COc1cccc([C]N)c1,[7],[Be]=C(N)c1cccc(OC)c1,['C_carb([N])([C])']
uncond_mono-min15k-2906,11,COC(=O)c1cncnc1,[8],[Li]<-n1cncc(C(=O)OC)c1,['N([C])([C])']
uncond_mono-min15k-2907,11,CC(C)(C)OPC(C)(C)C,[5],[Li]<-P(OC(C)(C)C)C(C)(C)C,['P([O])([C])']
uncond_mono-min15k-2908,11,C[C]Nc1ccc(C)cc1,[1],[Be]=C(C)Nc1ccc(C)cc1,['C_carb([C])([N])']
uncond_mono-min15k-2909,11,NCC12C=CC(C1)C(=O)C2,[0],[Li]<-NCC12C=CC(C1)C(=O)C2,['N([C])']
uncond_mono-min15k-2910,11,CN(C)C1=CCC(=O)C=C1,[7],[Li]<-O=C1C=CC(N(C)C)=CC1,['O([C])']
uncond_mono-min15k-2911,11,CCOC1=C(C)C=CO[C]1,[9],[Be]=C1OC=CC(C)=C1OCC,['C_carb([O])([C])']
uncond_mono-min15k-2912,11,COC(C)c1ccccn1,[9],[Li]<-n1ccccc1C(C)OC,['N([C])([C])']
uncond_mono-min15k-2913,11,CC(=O)c1ccnc(O)c1,[6],[Li]<-n1ccc(C(C)=O)cc1O,['N([C])([C])']
uncond_mono-min15k-2914,11,COc1ccc([C]N)cc1,[6],[Be]=C(N)c1ccc(OC)cc1,['C_carb([N])([C])']
uncond_mono-min15k-2915,11,CN=CNC1CCCCC1,[1],[Li]<-N(C)=CNC1CCCCC1,['N([C])([C])']
uncond_mono-min15k-2916,11,Cc1ccccc1C(N)=O,[9],[Li]<-O=C(N)c1ccccc1C,['O([C])']
uncond_mono-min15k-2917,11,CN[C]c1ccc(F)cc1,[2],[Be]=C(NC)c1ccc(F)cc1,['C_carb([N])([C])']
uncond_mono-min15k-2918,11,CC1=[N+]([O-])CC(C)(C)C=C1,[3],[Li]<-[O-][N+]1=C(C)C=CC(C)(C)C1,['O([N])']
uncond_mono-min15k-2919,11,CC(C)C1(N)NCSC1=S,[9],[Li]<-S=C1SCNC1(N)C(C)C,['S([C])']
uncond_mono-min15k-2920,11,N#CCc1ccc(Cl)cc1,[0],[Li]<-N#CCc1ccc(Cl)cc1,['N([C])']
uncond_mono-min15k-2921,11,COCCc1cccnc1,[8],[Li]<-n1cccc(CCOC)c1,['N([C])([C])']
uncond_mono-min15k-2922,11,Cc1ccccc1SC#N,[9],[Li]<-N#CSc1ccccc1C,['N([C])']
uncond_mono-min15k-2923,11,CC(N=S)c1ccccc1,[3],[Li]<-S=NC(C)c1ccccc1,['S([N])']
uncond_mono-min15k-2924,11,O=Nc1cc(F)cc(F)c1,[1],[Li]<-N(=O)c1cc(F)cc(F)c1,['N([O])([C])']
uncond_mono-min15k-2925,11,Cc1cc(C(C)(C)N)[nH]n1,[9],[Li]<-n1[nH]c(C(C)(C)N)cc1C,['N([N])([C])']
uncond_mono-min15k-2926,11,CC(O)Cc1cccnc1,[8],[Li]<-n1cccc(CC(C)O)c1,['N([C])([C])']
uncond_mono-min15k-2927,11,CP(CO)C1CCCCC1,[1],[Li]<-P(C)(CO)C1CCCCC1,['P([C])([C])([C])']
uncond_mono-min15k-2928,11,CC(=O)NC1CC(C)C=N1,[9],[Li]<-N1=CC(C)CC1NC(C)=O,['N([C])([C])']
uncond_mono-min15k-2929,11,CC(=O)c1ncncc1O,[6],[Li]<-n1cnc(C(C)=O)c(O)c1,['N([C])([C])']
uncond_mono-min15k-2930,11,COCc1ccc(F)cc1,[1],[Li]<-O(C)Cc1ccc(F)cc1,['O([C])([C])']
uncond_mono-min15k-2931,11,CC(=O)c1cccc[n+]1[O-],[9],[Li]<-[O-][n+]1ccccc1C(C)=O,['O([N])']
uncond_mono-min15k-2932,11,CN(C)c1cccc(O)n1,[9],[Li]<-n1c(O)cccc1N(C)C,['N([C])([C])']
uncond_mono-min15k-2933,11,CC=Nc1ccc(C)cc1,[2],[Li]<-N(=CC)c1ccc(C)cc1,['N([C])([C])']
uncond_mono-min15k-2934,11,CC(C)c1cnccc1N,[9],[Li]<-Nc1ccncc1C(C)C,['N([C])']
uncond_mono-min15k-2935,11,C[C]Nc1cccc(I)c1,[1],[Be]=C(C)Nc1cccc(I)c1,['C_carb([C])([N])']
uncond_mono-min15k-2936,11,NC(=O)c1cccc(N)c1,[8],[Li]<-Nc1cccc(C(N)=O)c1,['N([C])']
uncond_mono-min15k-2937,11,Cc1cncc(C(=O)O)n1,[3],[Li]<-n1cc(C)nc(C(=O)O)c1,['N([C])([C])']
uncond_mono-min15k-2938,11,COC(=O)c1cccnc1,[8],[Li]<-n1cccc(C(=O)OC)c1,['N([C])([C])']
uncond_mono-min15k-2939,11,O=C(O)Cc1ccncc1,[7],[Li]<-n1ccc(CC(=O)O)cc1,['N([C])([C])']
uncond_mono-min15k-2940,11,CC(C)P(C(C)C)C(C)Cl,[3],[Li]<-P(C(C)C)(C(C)C)C(C)Cl,['P([C])([C])([C])']
uncond_mono-min15k-2941,11,CCN1CCN(CC)C1=S,[9],[Li]<-S=C1N(CC)CCN1CC,['S([C])']
uncond_mono-min15k-2942,11,CC(=O)C1(N)CN=CNC1,[8],[Li]<-N1C=NCC(N)(C(C)=O)C1,['N([C])([C])']
uncond_mono-min15k-2943,11,CC(C)=NCc1cccs1,[3],[Li]<-N(Cc1cccs1)=C(C)C,['N([C])([C])']
uncond_mono-min15k-2944,11,CC(Cl)NC(=O)C(C)(C)C,[3],[Li]<-N(C(=O)C(C)(C)C)C(C)Cl,['N([C])([C])']
uncond_mono-min15k-2945,11,C=C([SH]=O)c1ccccc1,[2],[Li]<-[SH](=O)C(=C)c1ccccc1,['S([O])([C])']
uncond_mono-min15k-2946,11,O=C(NO)c1ccccn1,[9],[Li]<-n1ccccc1C(=O)NO,['N([C])([C])']
uncond_mono-min15k-2947,11,CC12CCC(C1)C(=NO)C2,[7],[Li]<-N(O)=C1CC2(C)CCC1C2,['N([O])([C])']
uncond_mono-min15k-2948,11,O=[N+]([O-])c1cccc[n+]1[O-],[9],[Li]<-[O-][n+]1ccccc1[N+](=O)[O-],['O([N])']
uncond_mono-min15k-2949,11,CC[C]OC1CCCCC1,[2],[Be]=C(CC)OC1CCCCC1,['C_carb([C])([O])']
uncond_mono-min15k-2950,11,CCOC(C)n1ccnc1,[8],[Li]<-n1ccn(C(C)OCC)c1,['N([C])([C])']
uncond_mono-min15k-2951,11,COC(=O)c1ncccn1,[5],[Li]<-n1cccnc1C(=O)OC,['N([C])([C])']
uncond_mono-min15k-2952,11,CC=NN=Cc1ccco1,[2],[Li]<-N(=CC)N=Cc1ccco1,['N([C])([N])']
uncond_mono-min15k-2953,11,CCSC(=O)C(=S)N(C)C,[6],[Li]<-S=C(C(=O)SCC)N(C)C,['S([C])']
uncond_mono-min15k-2954,11,COc1ccoc(=O)c1C,[7],[Li]<-O=c1occc(OC)c1C,['O([C])']
uncond_mono-min15k-2955,11,Cc1cn[nH]c1C(F)(F)F,[3],[Li]<-n1cc(C)c(C(F)(F)F)[nH]1,['N([C])([N])']
uncond_mono-min15k-2956,11,CC(C)c1ccccc1N,[9],[Li]<-Nc1ccccc1C(C)C,['N([C])']
uncond_mono-min15k-2957,11,CC1(N)CN=CNC1(C)Cl,[6],[Li]<-N1C=NCC(C)(N)C1(C)Cl,['N([C])([C])']
uncond_mono-min15k-2958,11,CCC(=N)ON(CC)CC,[3],[Li]<-N=C(CC)ON(CC)CC,['N([C])']
uncond_mono-min15k-2959,11,CCOC(=O)CNC(C)=O,[6],[Li]<-N(CC(=O)OCC)C(C)=O,['N([C])([C])']
uncond_mono-min15k-2960,11,CC(C)NCc1cccs1,[3],[Li]<-N(Cc1cccs1)C(C)C,['N([C])([C])']
uncond_mono-min15k-2961,11,O=[PH](Cl)Oc1ccccc1,[0],[Li]<-O=[PH](Cl)Oc1ccccc1,['O([P])']
uncond_mono-min15k-2962,11,CCP(C)OC(C)=C(C)C,[2],[Li]<-P(C)(CC)OC(C)=C(C)C,['P([C])([C])([O])']
uncond_mono-min15k-2963,11,CC(C)C1OC1C[S+](C)[O-],[7],[Li]<-[S+](C)([O-])CC1OC1C(C)C,['S([C])([O])([C])']
uncond_mono-min15k-2964,11,CC(C)N1C(=O)CNC1=S,[9],[Li]<-S=C1NCC(=O)N1C(C)C,['S([C])']
uncond_mono-min15k-2965,11,Nc1cc(C(=O)O)ccn1,[0],[Li]<-Nc1cc(C(=O)O)ccn1,['N([C])']
uncond_mono-min15k-2966,11,C[Si](C)(C)C([SiH3])P1CCO1,[6],[Li]<-P1(C([SiH3])[Si](C)(C)C)CCO1,['P([C])([C])([O])']
uncond_mono-min15k-2967,11,C=CCCn1cc(C)nn1,[8],[Li]<-n1nn(CCC=C)cc1C,['N([N])([C])']
uncond_mono-min15k-2968,11,NC1Cc2ccccc2S1,[9],[Li]<-S1c2ccccc2CC1N,['S([C])([C])']
uncond_mono-min15k-2969,11,CCn1ccc(=S)cc1C,[6],[Li]<-S=c1ccn(CC)c(C)c1,['S([C])']
uncond_mono-min15k-2970,11,CC(C)c1cncc(N)c1,[5],[Li]<-n1cc(N)cc(C(C)C)c1,['N([C])([C])']
uncond_mono-min15k-2971,11,CP1C2C=CC=CCCC21,[1],[Li]<-P1(C)C2C=CC=CCCC21,['P([C])([C])([C])']
uncond_mono-min15k-2972,11,Nc1cn2cnccc2n1,[9],[Li]<-n1c(N)cn2cnccc21,['N([C])([C])']
uncond_mono-min15k-2973,11,CC1CNC(C(=O)CO)C1,[6],[Li]<-O=C(CO)C1CC(C)CN1,['O([C])']
uncond_mono-min15k-2974,11,CC(=O)NC(=S)NC(C)C,[5],[Li]<-S=C(NC(C)=O)NC(C)C,['S([C])']
uncond_mono-min15k-2975,11,Nc1nc2ccccc2[nH]1,[9],[Li]<-[nH]1c(N)nc2ccccc21,['N([C])([C])']
uncond_mono-min15k-2976,11,NCCN[C]c1ccco1,[4],[Be]=C(NCCN)c1ccco1,['C_carb([N])([C])']
uncond_mono-min15k-2977,11,CCC(=N)OCC(F)(F)F,[3],[Li]<-N=C(CC)OCC(F)(F)F,['N([C])']
uncond_mono-min15k-2978,11,OCC=Cc1ccncc1,[7],[Li]<-n1ccc(C=CCO)cc1,['N([C])([C])']
uncond_mono-min15k-2979,11,Cn1cnc2c1NCNC2,[3],[Li]<-n1cn(C)c2c1CNCN2,['N([C])([C])']
uncond_mono-min15k-2980,11,CC=C(NCC)C(F)(F)F,[3],[Li]<-N(CC)C(=CC)C(F)(F)F,['N([C])([C])']
uncond_mono-min15k-2981,11,COC(=O)C1COCCN1,[9],[Li]<-N1CCOCC1C(=O)OC,['N([C])([C])']
uncond_mono-min15k-2982,11,COC(=O)C(C)NC(C)=N,[9],[Li]<-N=C(C)NC(C)C(=O)OC,['N([C])']
uncond_mono-min15k-2983,11,Cc1cc(Cl)cc(C)c1N,[9],[Li]<-Nc1c(C)cc(Cl)cc1C,['N([C])']
uncond_mono-min15k-2984,11,CN1[C]Sc2ccccc21,[2],[Be]=C1Sc2ccccc2N1C,['C_carb([S])([N])']
uncond_mono-min15k-2985,11,Cn1c(Cl)c(N)cnc1=O,[7],[Li]<-n1cc(N)c(Cl)n(C)c1=O,['N([C])([C])']
uncond_mono-min15k-2986,11,Cc1cncc(C(N)N)c1,[3],[Li]<-n1cc(C)cc(C(N)N)c1,['N([C])([C])']
uncond_mono-min15k-2987,11,CNC(=O)c1ccccn1,[9],[Li]<-n1ccccc1C(=O)NC,['N([C])([C])']
uncond_mono-min15k-2988,11,OC1CP1c1ccccc1,[3],[Li]<-P1(c2ccccc2)CC1O,['P([C])([C])([C])']
uncond_mono-min15k-2989,11,NC1=NCN(C(=O)O)C=C1,[2],[Li]<-N1=C(N)C=CN(C(=O)O)C1,['N([C])([C])']
uncond_mono-min15k-2990,11,CCn1ccc(=O)cc1C,[6],[Li]<-O=c1ccn(CC)c(C)c1,['O([C])']
uncond_mono-min15k-2991,11,CCN1CC(C)(C)N=C1C,[7],[Li]<-N1=C(C)N(CC)CC1(C)C,['N([C])([C])']
uncond_mono-min15k-2992,11,CC(C)(C)N1CCCNC1,[8],[Li]<-N1CCCN(C(C)(C)C)C1,['N([C])([C])']
uncond_mono-min15k-2993,11,COc1cccc(NN)c1,[7],[Li]<-N(N)c1cccc(OC)c1,['N([N])([C])']
uncond_mono-min15k-2994,11,CCn1cncc1N=NC,[4],[Li]<-n1cc(N=NC)n(CC)c1,['N([C])([C])']
uncond_mono-min15k-2995,11,C=C(C)CN1CCNC1=S,[9],[Li]<-S=C1NCCN1CC(=C)C,['S([C])']
uncond_mono-min15k-2996,11,NC1[C]C(N)(CO)NCN1,[2],[Be]=C1C(N)NCNC1(N)CO,['C_carb([C])([C])']
uncond_mono-min15k-2997,11,Cc1cncc(N)c1C=O,[3],[Li]<-n1cc(C)c(C=O)c(N)c1,['N([C])([C])']
uncond_mono-min15k-2998,11,CC1Cc2ccccc2S1,[9],[Li]<-S1c2ccccc2CC1C,['S([C])([C])']
uncond_mono-min15k-2999,11,CC(C)(C)C1=NCCCN1,[5],[Li]<-N1=C(C(C)(C)C)NCCC1,['N([C])([C])']
uncond_mono-min15k-3000,11,CC(C)N(C(C)C)C(C)O,[3],[Li]<-N(C(C)C)(C(C)C)C(C)O,['N([C])([C])([C])']
uncond_mono-min15k-3001,11,Cc1cc2c(p1O)C=CC2,[5],[Li]<-p1(O)c(C)cc2c1C=CC2,['P([O])([C])([C])']
uncond_mono-min15k-3002,11,CC(C)(C)C1=[N+]([O-])CC=C1,[6],[Li]<-[O-][N+]1=C(C(C)(C)C)C=CC1,['O([N])']
uncond_mono-min15k-3003,11,CC(O)(O)C1=C(N)N[C]S1,[8],[Be]=C1NC(N)=C(C(C)(O)O)S1,['C_carb([N])([S])']
uncond_mono-min15k-3004,11,CC(=O)NC1CCCCC1,[2],[Li]<-O=C(C)NC1CCCCC1,['O([C])']
uncond_mono-min15k-3005,11,CO[C]C1=C(C)CC=CN1,[2],[Be]=C(OC)C1=C(C)CC=CN1,['C_carb([O])([C])']
uncond_mono-min15k-3006,11,C=C(C)c1ncccc1C,[4],[Li]<-n1cccc(C)c1C(=C)C,['N([C])([C])']
uncond_mono-min15k-3007,11,Cc1c[nH]nc1C(C)(C)O,[3],[Li]<-[nH]1cc(C)c(C(C)(C)O)n1,['N([C])([N])']
uncond_mono-min15k-3008,11,c1ncc(-c2cncs2)s1,[1],[Li]<-n1csc(-c2cncs2)c1,['N([C])([C])']
uncond_mono-min15k-3009,11,NC1NP(C(S)S)NC1N,[3],[Li]<-P1(C(S)S)NC(N)C(N)N1,['P([C])([N])([N])']
uncond_mono-min15k-3010,11,CC(=C[C]N(C)C)N(C)C,[3],[Be]=C(C=C(C)N(C)C)N(C)C,['C_carb([C])([N])']
uncond_mono-min15k-3011,11,CCN1[C]N(C(F)F)C=C1,[3],[Be]=C1N(CC)C=CN1C(F)F,['C_carb([N])([N])']
uncond_mono-min15k-3012,11,CCCCN=C(C)N(C)C,[4],[Li]<-N(CCCC)=C(C)N(C)C,['N([C])([C])']
uncond_mono-min15k-3013,11,Cc1ccccc1CCN,[9],[Li]<-NCCc1ccccc1C,['N([C])']
uncond_mono-min15k-3014,11,C[SiH]1P(C)C12C=CC=CC2,[2],[Li]<-P1(C)[SiH](C)C12C=CC=CC2,['P([C])([Si])([C])']
uncond_mono-min15k-3015,11,CP1SC=PC1C(C)(C)C,[1],[Li]<-P1(C)SC=PC1C(C)(C)C,['P([C])([S])([C])']
uncond_mono-min15k-3016,11,Cc1ncc2[nH]cnc2n1,[9],[Li]<-n1c(C)ncc2[nH]cnc21,['N([C])([C])']
uncond_mono-min15k-3017,11,N[C]NCc1ccccn1,[1],[Be]=C(N)NCc1ccccn1,['C_carb([N])([N])']
uncond_mono-min15k-3018,11,CC(C)CN1CCCCC1,[4],[Li]<-N1(CC(C)C)CCCCC1,['N([C])([C])([C])']
uncond_mono-min15k-3019,11,COC(C)=Nc1ccon1,[9],[Li]<-n1occc1N=C(C)OC,['N([O])([C])']
uncond_mono-min15k-3020,11,CCOc1c(C)ssc1=S,[9],[Li]<-S=c1ssc(C)c1OCC,['S([C])']
uncond_mono-min15k-3021,11,Cc1cncc2[nH]ccc12,[3],[Li]<-n1cc(C)c2cc[nH]c2c1,['N([C])([C])']
uncond_mono-min15k-3022,11,CN1[C]N(CC(=O)O)C=C1,[2],[Be]=C1N(C)C=CN1CC(=O)O,['C_carb([N])([N])']
uncond_mono-min15k-3023,11,CC1(C)CNC=NC1(F)F,[4],[Li]<-N1C=NC(F)(F)C(C)(C)C1,['N([C])([C])']
uncond_mono-min15k-3024,11,C=C(C)C1=C(C)N(C)[C]S1,[8],[Be]=C1SC(C(=C)C)=C(C)N1C,['C_carb([S])([N])']
uncond_mono-min15k-3025,11,CC(=N)Nc1cccnc1,[2],[Li]<-N=C(C)Nc1cccnc1,['N([C])']
uncond_mono-min15k-3026,11,C=CCn1c(C)c[nH]c1=S,[9],[Li]<-S=c1[nH]cc(C)n1CC=C,['S([C])']
uncond_mono-min15k-3027,11,CC(C)(N)COC(C)(C)C,[3],[Li]<-NC(C)(C)COC(C)(C)C,['N([C])']
uncond_mono-min15k-3028,11,C[C]Nc1ccccc1Br,[1],[Be]=C(C)Nc1ccccc1Br,['C_carb([C])([N])']
uncond_mono-min15k-3029,11,Cc1cccnc1[N+](=O)[O-],[5],[Li]<-n1cccc(C)c1[N+](=O)[O-],['N([C])([C])']
uncond_mono-min15k-3030,11,Nc1[nH+]ccn1CC(=O)[O-],[8],[Li]<-O=C([O-])Cn1cc[nH+]c1N,['O([C])']
uncond_mono-min15k-3031,11,CCOc1ssc(=S)c1C,[7],[Li]<-S=c1ssc(OCC)c1C,['S([C])']
uncond_mono-min15k-3032,11,CCOCn1cnc(C)c1,[6],[Li]<-n1cn(COCC)cc1C,['N([C])([C])']
uncond_mono-min15k-3033,11,Cc1nnn(CC(=O)O)n1,[9],[Li]<-n1c(C)nnn1CC(=O)O,['N([C])([N])']
uncond_mono-min15k-3034,11,O=C(O)c1cc(O)ncn1,[7],[Li]<-n1cnc(C(=O)O)cc1O,['N([C])([C])']
uncond_mono-min15k-3035,11,[C]Nc1c(C)cccc1C,[0],[Be]=CNc1c(C)cccc1C,['C_carb([N])']
uncond_mono-min15k-3036,11,CNC(=O)c1ccccc1,[3],[Li]<-O=C(NC)c1ccccc1,['O([C])']
uncond_mono-min15k-3037,11,C=CC=Pc1ccccc1,[3],[Li]<-P(=CC=C)c1ccccc1,['P([C])([C])']
uncond_mono-min15k-3038,11,OCc1ccnc(CO)c1,[5],[Li]<-n1ccc(CO)cc1CO,['N([C])([C])']
uncond_mono-min15k-3039,11,CC(C)(C)N1[C]NC=C1N,[5],[Be]=C1NC=C(N)N1C(C)(C)C,['C_carb([N])([N])']
uncond_mono-min15k-3040,11,CCP(Br)c1ccccc1,[2],[Li]<-P(Br)(CC)c1ccccc1,['P([Br])([C])([C])']
uncond_mono-min15k-3041,11,Cc1cc(C(F)(F)F)n[nH]1,[8],[Li]<-n1[nH]c(C)cc1C(F)(F)F,['N([N])([C])']
uncond_mono-min15k-3042,11,c1cnc2ccncc2c1,[2],[Li]<-n1cccc2cnccc21,['N([C])([C])']
uncond_mono-min15k-3043,11,C=C([C]OC)C(=O)OCC,[2],[Be]=C(OC)C(=C)C(=O)OCC,['C_carb([O])([C])']
uncond_mono-min15k-3044,11,CCC(=N)c1ccccc1,[3],[Li]<-N=C(CC)c1ccccc1,['N([C])']
uncond_mono-min15k-3045,11,CC(C)(C)c1nc(N)n[nH]1,[8],[Li]<-n1[nH]c(C(C)(C)C)nc1N,['N([N])([C])']
uncond_mono-min15k-3046,11,CC(O)NC1CCCCC1,[3],[Li]<-N(C(C)O)C1CCCCC1,['N([C])([C])']
uncond_mono-min15k-3047,11,[C]=Cc1ccccc1OC,[0],[Be]=C=Cc1ccccc1OC,['C_carb([C])']
uncond_mono-min15k-3048,11,CCSC1=C(C)CC(C)C1,[2],[Li]<-S(CC)C1=C(C)CC(C)C1,['S([C])([C])']
uncond_mono-min15k-3049,11,CC(=O)c1cccc(C)c1,[2],[Li]<-O=C(C)c1cccc(C)c1,['O([C])']
uncond_mono-min15k-3050,11,CP(C)(=S)Cc1ccsc1,[3],[Li]<-S=P(C)(C)Cc1ccsc1,['S([P])']
uncond_mono-min15k-3051,11,C=C(C)c1cc(C)n(C)n1,[9],[Li]<-n1c(C(=C)C)cc(C)n1C,['N([C])([N])']
uncond_mono-min15k-3052,11,CC(O)n1cnc(C=O)c1,[8],[Li]<-O=Cc1cn(C(C)O)cn1,['O([C])']
