Ligand ID,Isomer,Label ID,HOMO-LUMO gap (Eh),Metal center charge,XYZ,Final single point energy (Eh),log P,G parameter,Sampling region
uncond_bi-min10k-4717,trans,4585,0.123553,0.1269540746548086,"61
uncond_bi-min10k-4717-trans
Ir -6e-05 -2.9e-05 0.44224
N -0.812344 1.922213 0.395971
C -2.259268 1.90053 0.406911
C -3.067493 3.046454 0.380785
C -4.458058 2.874154 0.361844
C -4.980577 1.567965 0.365145
N -4.204054 0.474355 0.400431
C -2.886801 0.649354 0.422326
N -2.034041 -0.54506 0.484209
C -2.461518 -1.403294 1.665414
C -1.8478 -2.717778 1.632183
C -1.320122 -3.82815 1.582488
C -0.638458 -5.081458 1.489842
C 0.496645 -5.337146 2.303019
C 1.18979 -6.547703 2.184463
C 0.764583 -7.517937 1.261041
C -0.361273 -7.27583 0.456173
C -1.062051 -6.069224 0.565281
H -0.485841 2.409415 -0.456739
H -0.433663 2.492521 1.17799
H -2.613218 4.050172 0.377169
H -5.133975 3.741075 0.340542
H -6.070197 1.398728 0.340245
H -2.261248 -1.099775 -0.360557
H -2.168546 -0.851293 2.581348
H -3.571096 -1.48317 1.643528
H 0.816457 -4.581774 3.036764
H 2.06292 -6.741418 2.8256
H 1.308635 -8.470283 1.173684
H -0.698936 -8.038224 -0.261609
H -1.94598 -5.877406 -0.059992
N 0.81221 -1.922273 0.396001
C 2.259144 -1.900588 0.406824
C 3.067362 -3.046515 0.380696
C 4.457927 -2.874215 0.361655
C 4.980449 -1.568031 0.364865
N 4.203932 -0.474415 0.400153
C 2.886679 -0.64941 0.42214
N 2.03393 0.545007 0.484037
C 2.461519 1.403286 1.665169
C 1.84782 2.717783 1.631961
C 1.32018 3.828176 1.582331
C 0.638571 5.081519 1.489734
C -0.496614 5.337163 2.302811
C -1.189724 6.547743 2.184276
C -0.764399 7.518042 1.260978
C 0.361541 7.27598 0.456214
C 1.062283 6.06935 0.565297
H 0.485663 -2.409574 -0.45664
H 0.433639 -2.492569 1.178088
H 2.613088 -4.050233 0.377143
H 5.133842 -3.741138 0.340348
H 6.070067 -1.398798 0.339885
H 2.261041 1.099684 -0.360779
H 2.168627 0.85133 2.581156
H 3.571095 1.483149 1.643194
H -0.816512 4.581742 3.036468
H -2.062919 6.741425 2.825334
H -1.308423 8.470405 1.173638
H 0.699296 8.038425 -0.261471
H 1.946272 5.877562 -0.059901",-1514.158789718346,2.1274,39.24876651281235,Center
uncond_bi-min10k-3508,cis,3532,0.1292279999999999,0.2496856673204738,"57
uncond_bi-min10k-3508-cis
Ir -0.057113 0.263689 -0.123098
C -0.34371 5.842309 1.815599
C -0.541496 6.153201 0.457687
C -0.958403 5.17216 -0.448405
C -1.16789 3.842236 -0.010617
N -1.584212 2.899348 -0.966684
N -1.69333 1.546463 -0.521315
C -2.532422 0.763215 -1.485924
C -2.724552 -0.581269 -0.84699
C -3.910782 -1.315633 -0.909666
C -4.020685 -2.516356 -0.192796
C -2.943072 -2.903017 0.617224
C -1.78813 -2.119866 0.649073
N -1.640333 -0.995486 -0.10844
C -0.977031 3.528482 1.356524
C -0.574272 4.532554 2.256045
H -0.026832 6.6209 2.524066
H -0.384848 7.181974 0.099858
H -1.14257 5.424907 -1.502516
H -1.036162 2.930207 -1.840235
H -2.246325 1.610842 0.353606
H -3.494196 1.279654 -1.684219
H -1.956232 0.695801 -2.433197
H -4.746187 -0.937174 -1.516306
H -4.940307 -3.116758 -0.238855
H -2.994448 -3.804801 1.243807
H -0.948226 -2.368224 1.310688
H -1.120393 2.503401 1.732595
H -0.438839 4.275083 3.317491
C 0.780831 3.07196 -4.841919
C 0.97743 4.235418 -4.078143
C 1.262255 4.151902 -2.710084
C 1.339198 2.890201 -2.071864
N 1.632172 2.885921 -0.696766
N 1.520414 1.66882 0.057443
C 2.856729 0.99469 0.060499
C 2.732041 -0.476581 0.320982
C 3.850156 -1.263979 0.61494
C 3.730932 -2.65888 0.655073
C 2.480256 -3.21936 0.357869
C 1.398307 -2.380106 0.096231
N 1.486295 -1.019079 0.124725
C 1.160715 1.718576 -2.841925
C 0.882487 1.821754 -4.215635
H 0.564737 3.141964 -5.917667
H 0.919441 5.225737 -4.554402
H 1.443227 5.064712 -2.123617
H 1.218228 3.67033 -0.180963
H 1.320757 1.983791 1.022378
H 3.278742 1.135415 -0.956501
H 3.549948 1.49838 0.764715
H 4.819025 -0.773749 0.790203
H 4.599088 -3.292585 0.885409
H 2.332946 -4.308034 0.322884
H 0.415455 -2.79373 -0.159145
H 1.197523 0.72735 -2.36138
H 0.747569 0.899327 -4.800976",-1361.92956181007,2.1983,39.543211841477,Center
uncond_bi-min10k-5519,trans,5178,0.1430739999999999,0.0930666917645525,"63
uncond_bi-min10k-5519-trans
Ir -0.00069 -0.000345 0.603924
N -1.517987 1.442827 0.622226
C -2.869837 0.963866 0.410867
C -3.960954 1.828911 0.250674
C -5.237179 1.264006 0.092387
N -5.474319 -0.058213 0.107836
C -4.433884 -0.88099 0.267415
C -3.111025 -0.417913 0.396289
S -1.701986 -1.527826 0.595502
C -1.7386 -2.302333 -1.128891
C -0.825064 -3.518211 -1.162093
O 0.37162 -3.447363 -0.831834
N -1.426083 -4.661953 -1.58877
C -0.882861 -5.955338 -1.787417
C 0.466317 -6.278313 -1.533631
C 0.907864 -7.589283 -1.761265
C 0.032232 -8.577973 -2.234529
C -1.309713 -8.250147 -2.485403
C -1.766794 -6.946949 -2.264364
H -1.482956 1.896392 1.552882
H -1.248307 2.207299 -0.05578
H -3.82086 2.920682 0.249516
H -6.11527 1.918437 -0.044378
H -4.65043 -1.964858 0.298044
H -2.796186 -2.541635 -1.350514
H -1.372034 -1.529633 -1.831321
H -2.418396 -4.586143 -1.82171
H 1.148673 -5.505786 -1.164471
H 1.960987 -7.838934 -1.562719
H 0.393338 -9.602163 -2.408058
H -2.008621 -9.013997 -2.856922
H -2.821019 -6.693481 -2.463474
N 1.516583 -1.443541 0.627164
C 2.869318 -0.964232 0.42223
C 3.961206 -1.829046 0.266072
C 5.238077 -1.263916 0.113912
N 5.475057 0.058304 0.131587
C 4.433862 0.880854 0.287311
C 3.110482 0.417564 0.409958
S 1.700532 1.527242 0.603864
C 1.744833 2.302981 -1.119664
C 0.831227 3.518721 -1.156289
O -0.366529 3.447822 -0.82994
N 1.433399 4.662369 -1.58155
C 0.890504 5.955531 -1.782625
C -0.459302 6.2786 -1.532313
C -0.900395 7.589357 -1.762046
C -0.023712 8.577733 -2.234024
C 1.318845 8.249812 -2.48144
C 1.775494 6.946821 -2.258266
H 1.477544 -1.898297 1.557068
H 1.249964 -2.207136 -0.053009
H 3.821208 -2.920826 0.263285
H 6.116807 -1.918171 -0.019558
H 4.650151 1.964718 0.319841
H 2.803367 2.542754 -1.336229
H 1.381794 1.530803 -1.824523
H 2.426467 4.586674 -1.811293
H -1.14249 5.506329 -1.164168
H -1.954001 7.839098 -1.566193
H -0.384482 9.601756 -2.40923
H 2.01858 9.013415 -2.851911
H 2.830205 6.693266 -2.454671",-2384.696247989668,2.3946000000000005,38.76332961960847,Center
uncond_bi-min10k-3288,cis,3372,0.161529,-0.0359687918471491,"55
uncond_bi-min10k-3288-cis
Ir -0.048863 0.065758 -0.399071
C -6.839073 0.36028 -1.842795
O -5.502598 0.29111 -1.377769
C -5.398458 0.332505 0.020459
C -3.89522 0.247018 0.356016
C -3.64772 0.286546 1.892766
S -4.002928 -1.237752 2.86825
S -4.469139 1.754814 2.652545
C -3.18154 1.46133 -0.364933
S -4.023647 3.07188 -0.49115
S -1.454425 1.740061 0.338424
C -3.359829 -1.067439 -0.346941
S -1.605533 -1.571469 0.0507
S -4.396778 -2.568566 -0.348015
H -7.330995 1.309547 -1.528195
H -7.44509 -0.497334 -1.469238
H -6.806572 0.321726 -2.947588
H -5.929441 -0.525885 0.497478
H -5.822313 1.279508 0.43214
H -2.555662 0.401339 2.060682
H -5.362917 -1.174123 2.783035
H -3.842564 1.612969 3.855093
H -3.040174 1.181841 -1.42495
H -3.982975 3.344235 0.850743
H -1.247099 2.827312 -0.4765
H -3.29924 -0.834362 -1.427325
H -1.807606 -1.662058 1.411191
H -4.287076 -2.79044 0.997439
C 4.567107 -1.614897 -3.934107
O 4.197216 -1.573856 -2.56743
C 4.084178 -0.269719 -2.062567
C 3.848939 -0.28241 -0.532607
C 5.228394 -0.320452 0.218275
S 6.419997 -1.614713 -0.30168
S 4.902146 -0.281017 2.046459
C 3.179404 1.074698 -0.087427
S 4.236339 2.579143 -0.215498
S 1.629874 1.518078 -1.0696
C 2.948136 -1.471165 -0.064439
S 1.400983 -1.596397 -1.147138
S 3.720222 -3.108433 0.070179
H 4.600051 -2.678213 -4.236044
H 5.572538 -1.162433 -4.096077
H 3.827067 -1.08049 -4.574258
H 4.997582 0.335499 -2.278668
H 3.233384 0.258383 -2.56675
H 5.713532 0.636822 -0.048954
H 7.424387 -0.716015 -0.537147
H 6.214539 -0.337252 2.400915
H 2.85575 0.984456 0.966618
H 4.727925 2.434066 1.054492
H 1.46854 2.687829 -0.36644
H 2.577897 -1.2602 0.957916
H 0.967028 -2.751213 -0.543871
H 4.096897 -3.136573 -1.243552",-5505.102852562142,2.176300000000001,38.3893044723858,Center
uncond_bi-min10k-2789,trans,2940,0.14765,0.2359937638179848,"55
uncond_bi-min10k-2789-trans
Ir 0.0 -0.0 -0.068702
C -0.722132 -6.531994 -0.358562
O -1.054293 -5.191083 -0.048793
C -2.440926 -4.938788 0.098236
C -3.000485 -5.479319 1.423796
C -2.647811 -3.440345 -0.012117
C -3.931195 -2.866428 -0.103946
C -4.048791 -1.479582 -0.184436
C -2.896778 -0.680085 -0.172402
C -2.978188 0.801069 -0.24773
N -4.130643 1.365454 -0.223931
C -1.63598 1.483295 -0.355204
N -1.647172 -1.232066 -0.082444
C -1.542516 -2.583341 -0.004729
H -0.966652 -7.237506 0.467345
H -1.240833 -6.879932 -1.28277
H 0.370273 -6.566097 -0.530952
H -2.999725 -5.415175 -0.748054
H -4.08105 -5.258807 1.525767
H -2.881748 -6.578662 1.481471
H -2.464401 -5.019368 2.277246
H -4.830234 -3.501364 -0.119195
H -5.016998 -0.964082 -0.258643
H -4.052269 2.394929 -0.275969
H -0.961621 1.181927 0.688901
H -1.224648 1.377425 -1.394367
H -1.678243 2.570903 -0.14261
H -0.53855 -3.017594 0.060299
C 0.722131 6.531994 -0.358563
O 1.054293 5.191083 -0.048793
C 2.440926 4.938788 0.098236
C 3.000484 5.479319 1.423796
C 2.647811 3.440345 -0.012117
C 3.931195 2.866428 -0.103946
C 4.048792 1.479582 -0.184436
C 2.896779 0.680085 -0.172402
C 2.978189 -0.801069 -0.24773
N 4.130643 -1.365454 -0.223931
C 1.635981 -1.483295 -0.355204
N 1.647173 1.232066 -0.082444
C 1.542516 2.583341 -0.004729
H 0.966651 7.237505 0.467345
H 1.240833 6.879932 -1.28277
H -0.370273 6.566097 -0.530953
H 2.999725 5.415175 -0.748054
H 4.081049 5.258807 1.525768
H 2.881747 6.578662 1.481471
H 2.4644 5.019368 2.277245
H 4.830234 3.501365 -0.119196
H 5.016998 0.964082 -0.258643
H 4.05227 -2.394929 -0.27597
H 0.961622 -1.181927 0.688901
H 1.224648 -1.377425 -1.394367
H 1.678244 -2.570903 -0.142611
H 0.53855 3.017594 0.060299",-1251.709796321461,2.1767700000000003,38.9622791660035,Center
uncond_bi-min10k-7289,trans,6260,0.1358029999999999,0.1590279699559656,"67
uncond_bi-min10k-7289-trans
Ir 4.7e-05 7e-06 0.225428
C -1.887998 3.557114 -1.61052
C -0.937349 2.503631 -1.049851
N -1.286076 1.732065 0.217178
C -0.945295 2.48748 1.501315
C -1.710872 3.73045 1.881218
C -2.811144 3.688628 2.760423
C -3.460596 4.881802 3.098629
C -2.983431 6.083739 2.546934
N -1.912921 6.149116 1.738759
C -1.295683 5.003104 1.433669
C -2.683124 1.279243 0.229214
C -3.799635 2.13606 0.250384
C -5.08518 1.571359 0.287159
N -5.324358 0.251915 0.303616
C -4.266074 -0.562093 0.278429
C -2.940741 -0.098654 0.241059
N -1.810854 -1.015931 0.212842
H -2.129202 4.368576 -0.899518
H -1.381504 4.024788 -2.479202
H -2.829484 3.116852 -1.989022
H 0.046112 2.96785 -0.830263
H -0.756287 1.718098 -1.810305
H -1.012823 1.724225 2.299913
H 0.123656 2.754967 1.393838
H -3.15411 2.727622 3.175339
H -4.320919 4.886005 3.784073
H -3.481368 7.041205 2.780851
H -0.394806 5.090562 0.795015
H -3.692137 3.224511 0.245994
H -5.968676 2.232615 0.30552
H -4.466258 -1.650647 0.289548
H -1.89841 -1.66616 1.014246
H -1.88918 -1.609453 -0.63256
C 1.887817 -3.557189 -1.610609
C 0.937323 -2.503613 -1.049845
N 1.286167 -1.732048 0.217173
C 0.945368 -2.487455 1.501321
C 1.710885 -3.730455 1.88125
C 2.811065 -3.688695 2.760576
C 3.460457 -4.881897 3.098794
C 2.983335 -6.083797 2.54698
N 1.912901 -6.149118 1.738701
C 1.2957 -5.003082 1.433623
C 2.68323 -1.279214 0.229174
C 3.799762 -2.136009 0.250348
C 5.085299 -1.571289 0.287098
N 5.324461 -0.251844 0.303537
C 4.266164 0.562145 0.278361
C 2.940837 0.098685 0.241018
N 1.810948 1.015953 0.212822
H 2.129031 -4.368658 -0.899618
H 1.38118 -4.024836 -2.479222
H 2.829294 -3.117019 -1.989232
H -0.046163 -2.967756 -0.83019
H 0.756258 -1.718072 -1.81029
H 1.012892 -1.724203 2.299923
H -0.123588 -2.754929 1.39383
H 3.153999 -2.727717 3.175583
H 4.320701 -4.886151 3.784337
H 3.48123 -7.041284 2.780905
H 0.394923 -5.090484 0.794821
H 3.692287 -3.224452 0.245979
H 5.968805 -2.232532 0.30546
H 4.46633 1.650702 0.289468
H 1.898512 1.666179 1.014227
H 1.889267 1.609476 -0.632578",-1551.086843625675,2.0853,39.05777494827312,Center
uncond_bi-min10k-4001,cis,3967,0.120117,0.289432521325312,"59
uncond_bi-min10k-4001-cis
Ir -0.089872 -0.045205 0.152734
C -1.797145 2.495329 0.939577
N -1.751478 1.364732 -0.022898
C -1.736985 1.904888 -1.408286
C -2.997756 0.555437 0.183633
C -2.831034 -0.854328 -0.355382
N -1.584101 -1.359939 0.228383
C -1.497881 -2.56706 0.74416
C -2.358611 -3.73354 0.586043
C -3.271368 -3.943032 -0.48012
C -3.947009 -5.162276 -0.598644
C -3.741904 -6.198276 0.323851
C -2.829484 -6.001943 1.375373
Cl -2.537527 -7.27911 2.514851
C -2.139862 -4.791475 1.505037
H -0.981652 3.205546 0.729451
H -2.762796 3.040465 0.850529
H -1.686368 2.106075 1.96826
H -0.804408 2.473619 -1.576667
H -2.606328 2.580687 -1.573807
H -1.770844 1.075433 -2.137252
H -3.869486 1.073247 -0.273326
H -3.171176 0.493329 1.275644
H -2.759877 -0.876963 -1.464068
H -3.706854 -1.46278 -0.055184
H -0.585903 -2.740147 1.337632
H -3.413044 -3.186153 -1.260207
H -4.638388 -5.320881 -1.439517
H -4.266114 -7.159009 0.226967
H -1.418193 -4.669557 2.32576
C 1.555615 2.638304 0.530144
N 1.697163 1.215303 0.15486
C 2.394429 1.147221 -1.157831
C 2.488525 0.532887 1.225693
C 2.558502 -0.972047 0.973497
N 1.3579 -1.401456 0.212648
C 1.444837 -2.587227 -0.356789
C 0.525162 -3.15323 -1.342119
C -0.12427 -2.355908 -2.316715
C -0.969129 -2.954013 -3.257592
C -1.205645 -4.338823 -3.23787
C -0.56028 -5.1274 -2.270501
Cl -0.88134 -6.833393 -2.193373
C 0.325402 -4.552887 -1.349262
H 0.96957 3.169579 -0.242067
H 2.554225 3.12321 0.603797
H 1.045348 2.718191 1.506238
H 2.533701 0.098196 -1.470694
H 3.384355 1.653566 -1.101651
H 1.773134 1.650993 -1.920956
H 1.967279 0.744582 2.178383
H 3.51313 0.967581 1.286954
H 2.595808 -1.506986 1.944673
H 3.473526 -1.24761 0.4097
H 2.313437 -3.216092 -0.079943
H 0.046496 -1.267629 -2.312058
H -1.451229 -2.337891 -4.032122
H -1.878756 -4.812659 -3.965913
H 0.823596 -5.194924 -0.608531",-2098.897011978752,2.3205,39.25672449466816,Center
uncond_bi-min10k-363,cis,497,0.1166909999999999,0.21218421712952,"39
uncond_bi-min10k-363-cis
Ir 0.012669 -0.286073 0.315011
C -0.394203 2.071614 -2.727666
C -1.630592 1.410384 -2.141895
S -1.510202 1.387493 -0.279557
C -2.742877 0.116719 0.116516
C -4.023482 0.338552 0.578594
C -4.845299 -0.769736 0.934343
N -5.560991 -1.652898 1.231249
S -4.636769 1.968117 0.754908
C -6.367922 1.703088 1.250216
C -2.004177 -1.08387 -0.069887
N -1.291211 -1.949471 -0.518668
H -0.509023 2.138557 -3.828189
H -0.24675 3.101504 -2.345162
H 0.51496 1.474381 -2.51499
H -1.745806 0.357413 -2.466638
H -2.564616 1.969455 -2.354623
H -6.933078 1.180108 0.456532
H -6.773965 2.723525 1.385058
H -6.42596 1.151629 2.207065
C 0.741357 1.963595 3.391819
C 1.868873 1.1385 2.794402
S 1.745633 1.160863 0.932446
C 2.797688 -0.255492 0.513745
C 4.097456 -0.199167 0.055268
C 4.764951 -1.40157 -0.317543
N 5.355916 -2.367422 -0.630969
S 4.923699 1.336384 -0.094706
C 6.603128 0.850203 -0.599779
C 1.906274 -1.350429 0.68309
N 1.085775 -2.121478 1.120202
H 0.746695 3.010068 3.026433
H 0.862706 1.99476 4.493226
H -0.245079 1.509501 3.170005
H 2.874089 1.553112 3.013157
H 1.830153 0.075238 3.103249
H 6.586795 0.3187 -1.569482
H 7.144158 1.808946 -0.711523
H 7.091259 0.236734 0.180073",-2457.838737944921,2.3612600000000006,39.59095973261181,Center
uncond_bi-min10k-4266,trans,4196,0.113208,0.1879885220679437,"59
uncond_bi-min10k-4266-trans
Ir 0.000897 -0.000706 -0.189066
C -7.684235 3.615556 1.404177
C -6.427463 2.897682 0.99618
C -5.36788 3.582892 0.362732
C -4.182653 2.933083 0.011867
C -4.022124 1.551728 0.274569
C -2.798043 0.84082 -0.083548
N -1.545436 1.26407 0.005767
O -1.384118 2.533506 0.546099
N -2.825499 -0.492019 -0.529036
C -1.608272 -1.174981 -0.566382
N -1.912082 -2.336604 -1.221464
C -0.954849 -3.367285 -1.595281
C -3.255163 -2.366797 -1.598234
C -3.834268 -1.202951 -1.176007
C -5.081694 0.854677 0.907569
C -6.256717 1.521291 1.261079
H -8.567401 2.948228 1.371559
H -7.597386 3.987333 2.448271
H -7.882529 4.494885 0.761439
H -5.479518 4.654418 0.135783
H -3.380607 3.493056 -0.48568
H -0.476666 2.463997 0.922354
H -0.03941 -3.25218 -0.9911
H -0.690134 -3.278113 -2.66813
H -1.390304 -4.368415 -1.413255
H -3.689861 -3.218715 -2.130248
H -4.854951 -0.826811 -1.283712
H -4.969755 -0.211356 1.154547
H -7.062234 0.963238 1.763033
C 7.673341 -3.57936 1.539509
C 6.419732 -2.872072 1.104322
C 5.361673 -3.573955 0.486752
C 4.179072 -2.932729 0.111941
C 4.019964 -1.543992 0.333313
C 2.79807 -0.842279 -0.049659
N 1.544501 -1.260926 0.047975
O 1.379259 -2.512699 0.626669
N 2.828986 0.476951 -0.533288
C 1.613195 1.161447 -0.592688
N 1.922318 2.304643 -1.27701
C 0.971207 3.332788 -1.672349
C 3.266773 2.322196 -1.649745
C 3.841512 1.168388 -1.19526
C 5.078061 -0.830282 0.94984
C 6.250433 -1.488149 1.327679
H 8.558203 -2.915422 1.488462
H 7.582108 -3.916779 2.594842
H 7.871964 -4.47959 0.926472
H 5.472289 -4.651905 0.292028
H 3.377945 -3.505719 -0.372111
H 0.475303 -2.426158 1.007837
H 0.030247 3.189185 -1.115642
H 0.760388 3.265944 -2.758513
H 1.381795 4.335706 -1.445682
H 3.705238 3.158779 -2.20259
H 4.861405 0.786727 -1.290468
H 4.966931 0.242715 1.164953
H 7.05485 -0.91698 1.816465",-1512.257644037241,1.84571,39.38405220436098,Center
uncond_bi-min10k-6041,cis,5567,0.113215,0.3489749374703118,"63
uncond_bi-min10k-6041-cis
Ir 0.055357 -0.096871 -0.062927
O 0.739232 -7.688536 3.359594
C 1.282964 -6.392246 3.288447
C 0.416119 -5.386126 2.55208
C 0.650286 -4.000205 2.673277
C -0.122731 -3.079093 1.964839
C -1.142249 -3.524074 1.091464
C -1.972367 -2.577293 0.353013
C -3.335039 -2.764006 -0.045779
C -3.763996 -1.564991 -0.573947
N -2.691457 -0.710482 -0.519766
C -2.676595 0.681349 -0.545243
N -1.474371 1.214338 -0.134907
C -1.524726 2.550685 0.132421
C -2.654443 3.318201 -0.151642
C -3.766039 2.665726 -0.709929
N -3.777833 1.331917 -0.867012
N -1.579453 -1.324361 0.01262
C -1.398729 -4.909986 0.996784
C -0.627646 -5.825774 1.717933
H -0.029406 -7.656107 3.959624
H 2.246216 -6.493149 2.738084
H 1.554336 -5.979178 4.291014
H 1.439499 -3.637653 3.351528
H 0.046361 -1.997888 2.086828
H -3.935642 -3.66595 0.101695
H -4.730965 -1.208738 -0.942973
H -0.629282 2.988967 0.590571
H -2.66242 4.395766 0.061301
H -4.674238 3.213084 -1.009727
H -2.187908 -5.277193 0.32455
H -0.814569 -6.90647 1.635511
O -0.97957 -7.762534 -3.152879
C -1.429222 -6.429292 -3.191137
C -0.515955 -5.436446 -2.493372
C -0.671656 -4.047956 -2.688411
C 0.139699 -3.135193 -2.012927
C 1.121033 -3.590971 -1.101763
C 1.992817 -2.654225 -0.40005
C 3.349492 -2.87751 -0.00086
C 3.824787 -1.67715 0.483934
N 2.783981 -0.786288 0.403993
C 2.814613 0.605246 0.391912
N 1.627214 1.165799 -0.025597
C 1.719191 2.492709 -0.327126
C 2.874837 3.230243 -0.069306
C 3.968594 2.556773 0.499106
N 3.938277 1.227772 0.690512
N 1.648527 -1.376721 -0.103541
C 1.298971 -4.981531 -0.93264
C 0.488095 -5.889704 -1.618881
H -0.206869 -7.83401 -3.744081
H -2.414829 -6.421572 -2.672061
H -1.636745 -6.071038 -4.229285
H -1.429086 -3.678984 -3.39873
H 0.030285 -2.053844 -2.18925
H 3.914743 -3.806364 -0.118592
H 4.805903 -1.344419 0.837306
H 0.835525 2.948317 -0.791122
H 2.91597 4.301236 -0.309816
H 4.895925 3.081926 0.779406
H 2.053942 -5.355575 -0.225712
H 0.608619 -6.973422 -1.475439",-1772.877382769373,1.8216,38.978195129715104,Center
uncond_bi-min10k-1805,cis,2111,0.127797,0.26242094484737,"51
uncond_bi-min10k-1805-cis
Ir 0.001814 -0.101944 -0.014238
C -2.536182 0.997774 2.145597
C -2.077005 1.956992 1.058726
N -1.592777 1.294909 -0.1973
C -2.645244 0.572306 -1.018241
C -3.957928 1.329274 -1.192793
C -2.761516 -0.828838 -0.466298
C -3.945962 -1.566895 -0.409982
C -3.939735 -2.861971 0.129912
C -2.731084 -3.365495 0.630711
C -1.579659 -2.581321 0.555066
N -1.568952 -1.341257 -0.011256
H -2.796535 1.573069 3.055683
H -3.433165 0.418914 1.851048
H -1.728039 0.281496 2.395444
H -2.882312 2.678992 0.802856
H -1.218572 2.555987 1.426098
H -1.254593 2.055422 -0.803806
H -2.156064 0.471614 -2.013038
H -4.555807 1.380376 -0.26195
H -3.76971 2.362922 -1.545329
H -4.577637 0.837781 -1.967361
H -4.878214 -1.12665 -0.788424
H -4.863594 -3.456063 0.173085
H -2.672124 -4.361548 1.091809
H -0.622731 -2.926792 0.968829
C 3.157366 2.874084 -1.09221
C 2.184497 1.704082 -1.192013
N 1.660596 1.22718 0.127933
C 2.693151 0.495025 0.94714
C 2.322477 0.551869 2.432197
C 2.741344 -0.914912 0.411744
C 3.905584 -1.684904 0.36394
C 3.859377 -2.988231 -0.152296
C 2.632678 -3.462358 -0.641007
C 1.504922 -2.643565 -0.579816
N 1.532174 -1.393603 -0.033985
H 2.688304 3.754968 -0.605521
H 4.078853 2.62192 -0.529767
H 3.472662 3.188732 -2.106387
H 2.64343 0.828179 -1.693173
H 1.302736 1.976229 -1.80572
H 1.38973 2.060488 0.672634
H 3.689688 0.966643 0.807694
H 1.319848 0.103751 2.589131
H 3.065307 -0.005415 3.03427
H 2.311743 1.60093 2.79458
H 4.848896 -1.254715 0.731511
H 4.764646 -3.610518 -0.192481
H 2.543354 -4.463165 -1.08681
H 0.538388 -2.966705 -0.98932",-1025.318919531659,1.7520999999999998,39.02594302084991,Center
uncond_bi-min10k-456,cis,602,0.133994,0.2679601970624529,"41
uncond_bi-min10k-456-cis
Ir 0.473059 -0.145516 0.660184
C -1.925247 0.810995 3.153592
C -2.148145 0.783121 1.636413
N -0.923323 1.327301 0.960859
O -1.26706 1.99877 -0.297607
C -2.358423 -0.616498 1.111974
C -3.611456 -1.230317 1.056351
C -3.734278 -2.547838 0.596048
C -2.565652 -3.200576 0.17305
Br -2.616673 -4.961631 -0.49389
C -1.335833 -2.53299 0.229204
N -1.217036 -1.268805 0.712239
H -2.816228 0.406999 3.670561
H -1.769746 1.849572 3.5114
H -1.046698 0.194084 3.428924
H -3.0059 1.431298 1.360987
H -0.573452 2.120741 1.522634
H -1.128722 1.263763 -0.942077
H -4.501694 -0.66967 1.377105
H -4.710676 -3.049441 0.549926
H -0.422011 -3.013602 -0.14258
C 2.540296 0.605594 -2.021443
C 3.041382 0.467714 -0.583442
N 2.082342 1.123939 0.391923
O 1.775601 2.466086 0.008528
C 3.128874 -0.971509 -0.130079
C 4.285928 -1.746586 -0.248963
C 4.28534 -3.083386 0.169967
C 3.106384 -3.592684 0.737759
Br 3.010179 -5.364536 1.366992
C 1.97931 -2.768487 0.853831
N 1.973068 -1.487796 0.404642
H 2.461203 1.673621 -2.299186
H 3.259263 0.122936 -2.710739
H 1.55241 0.115034 -2.135213
H 4.034735 0.956529 -0.49111
H 2.589216 1.258461 1.28412
H 0.891151 2.386927 -0.425022
H 5.195365 -1.299099 -0.675598
H 5.182391 -3.710976 0.075936
H 1.063577 -3.130885 1.33896",-6164.977951406223,1.8839,38.73945567404107,Center
